nom,fans,nb_albums,nb_titres,categorie,image_url,url_deezer,nb_releases_recentes
Slimka,19273,58,58,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/26ef2a059c4a63fdb35ccde2d0ef0b28/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/12121824,14
Rich Amiri,19444,50,50,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/28fb7cafd2ed13912c46b666d0786960/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/79197392,8
Oualid,20721,71,71,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/e0fde8a3ba39e28d8c9caf90825bafb2/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10308594,14
Riddla,17869,63,63,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/b45af6254caf696ec333ff64959b1f54/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1012285,24
Dorely,8520,22,22,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/d42483bca102e6f8b27fba03bd12c04c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/15371173,7
Mayo,14606,44,44,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/ae725f976d6a7e3d325aa6ea0ba5190b/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1120013,14
Shannon,17568,49,49,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/28149627324aff6cd28add7a8b193635/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/207863077,14
kulturr,32076,50,50,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/0f55c80a6e6c67ffbe2a391947501050/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/122997362,25
Lamatrix,10191,33,33,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/28f9716d2d1b09a2db5b3ab3ecdcbe3d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/12546038,7
Eklips,5529,17,17,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/9e62f36883f6011c54a82e5022884669/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/82979,4
Sazamyzy,6476,18,18,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/fcf2831177fd8c6f61262a0d6e56755a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/373668,14
Mounim Slimani,6024,21,21,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/3b9771e22e2e3d1e8e601ea4d89b4322/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/52058132,7
Mougli,16243,54,54,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/5b3d765d474a396d2cd44d2b5ec14780/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/198587027,21
Jovan,5995,21,21,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/c56c2966ac325aa3f76f7e6464351de8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/119939,5
Ablaye Cissoko,6820,21,21,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/82e0f8e54d1c1f9e3824c465c4a8464c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1239197,3
Emeline,9097,23,23,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/02eb619666251cfad5a83997d36a9aa7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1317391,3
Myra,10327,34,34,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/92757da6fddfc64e1bfc58a103b38d62/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/182425,8
DOC OVG,8744,36,36,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/ef1f3be01e96edb34436c0c62549a679/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/14562405,15
Michel,8168,30,30,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/c3dad1a5f6251535e1245aae8af4ed2a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/66058372,3
Ocevne,8984,36,36,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/ca3947005294ac55f60197cf376321d9/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/67704872,9
N'Ken,13864,36,36,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/4fe202ef713f06288ad2618286421ed1/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4938681,21
Jade LeMac,13164,41,41,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/343b319ab9d3df7108044936fdca9cd3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/15050459,17
Isaac G,5260,19,19,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/2f09a8b5bc41d606a65bc9340c0430db/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/67225432,18
WAKS,3418,9,9,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/3714131bf8fa298b9afe2bd3ecf3f188/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/229763275,4
Liza Monet,7485,30,30,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/3f14a7778048bfdfd39d8bab10b7c024/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4077472,3
Ibtissam Tiskat,5149,22,22,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/3ec6ed238cf5a789d61b3e80d4014593/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8857828,3
Rym,6436,24,24,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/4d5ee3803a2be4920b7b73acae5228da/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/98725,5
DAVINHOR,7078,31,31,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/a30c6b8ab87b527af25575923f96d315/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/15209393,9
Blicassty,9070,47,47,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/9b0d207744db08d8bfe61c47a4bb93f2/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/3104471,18
Catastrophe,5495,25,25,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/64072e28fa26951e2cb94e2c4718ee86/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1238689,5
Leah Kate,11309,59,59,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/4e8d0b870e415a91baf6ef247a8ae66b/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/14816417,12
Naïssam Jalal,4175,17,17,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/24f917930c346c292a2c804c17662369/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5235039,8
ADÉS THE PLANET,5908,19,19,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/8782d232fe9d22a1d35bf2343551d0c8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/222154085,13
Marion Rampal,4215,13,13,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/4cd6f9cef21b9394012eb4665fa06846/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1430951,4
J2LASTEU,10516,53,53,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/1e67fa9b18d633eb0a637dc5ad30d4fc/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/61327572,15
Grödash,10068,66,66,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/e90862ce3d06d2f330fd7e6fc5f4cb7c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/68484,1
34murphy,7594,38,38,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/4ee70afa556951f5362ea0268f9bf3a9/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/128815852,10
UnoTheActivist,10303,71,71,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/21d728c633dc54a10dba098c35dd2446/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10440736,4
Areski Belkacem,3829,16,16,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/abb59a682cf12e0d82f3c0cfd426d666/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1313187,11
Sully Sefil,2723,9,9,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/b38d2489f3ff5562cecfa6c14f496631/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13802,2
Romain Ughetto,10833,76,76,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/6b74799b43d3fd1985889052b7ee283c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1457758,19
Cloudy June,7439,37,37,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/79b6556047667619cea1a14f0593e99a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/65193152,12
Jeunesaint,2694,9,9,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/1638d52256bfb45d1bcd97c2fb27e36d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/89133382,6
Dina,2841,10,10,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/61d26ad8eb0d9bf6b60daa8731b2e3b8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/128553782,0
Mkz03,3958,20,20,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/772507b26a09f7ca81bf43157463fcb5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/148593622,9
Renard Tortue,3404,12,12,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/58e90cfffa08f21ed74f492bf9377264/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/124730082,2
Tessa B.,5472,19,19,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/d6de9d99768162b6ca7595a30e68eb30/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/15306857,9
Yung Bans,7376,49,49,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/9aeed10c06e68af9a61a7e39ff6a0c5f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/11027368,11
RAF ADONE,2356,11,11,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/bd7e5f3397ec7ee336f451c91fc68cb3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/239952931,3
Kyana,3451,18,18,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/ccefe42d5eed01a3f9ce713415d7a363/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8675452,6
Koma,7914,140,140,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/95cb8dea1313f2ff329d6ead820f4a53/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/2215,8
Ayewai,3982,28,28,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/5ed5ec5c78eac5d82d05c84f2a096995/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/55767512,14
Jordi,2304,11,11,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/5f67594dd12ab12f82bb2a36c75e27db/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6105342,6
Zaynab,2173,13,13,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/485785c7c0bc595d666705a8647a74a4/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/59404222,4
ssgkobe,6301,92,92,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/066b35666197aa7e1aee94966d2ac480/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/56438362,18
Kevni,5485,60,60,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/d51c9b7d46fa43ca886533b3089e619d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/11628559,8
Matou,1676,14,14,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/9167944178424be29165e667eeba75dc/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/898059,3
Haiden Henderson,4012,25,25,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/d5a1d44a546cd562936445dfe26adb83/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/12686143,9
Slim C,4456,51,51,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/6f1cfc91ab0546fc97a16664d2faad46/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1444048,13
rad cartier,3861,42,42,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/b7bd441573dbc11497dd8cdb02a755db/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/11526913,13
Sirine LV,1934,18,18,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/3e3ed4152242a24ca6605f3e9d2db55a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13347703,6
Matthieu Saglio,1331,14,14,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/cf1aa92a416cc5b5148ab677007f2885/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5348024,3
Nap,4321,85,85,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/366b43ee76c8e6f6d77465a8c77646ac/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/14625,13
K.S.A,2114,28,28,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/7891ef9bceaf97ad02968d649b34d6ad/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5465599,10
Shaz,2704,44,44,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/3fee21f0f71f367fa1fc8a1f3656c0f2/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6579705,20
Titai,1723,28,28,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/afe9abf15cd8bd12ec27859d682537c5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6108952,3
Dau,1144,21,21,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/d41d8cd98f00b204e9800998ecf8427e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/220817865,3
Driver,3238,107,107,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/f0fe326268ad61d297247479c44b88f5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/87807,1
Ekloz,1972,34,34,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/967e255c1b9a055c32d106679aae1fe6/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/52128412,12
HIM$,1942,47,47,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/b61ab20a40f6d14219276b6f005a5a6d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13778311,4
Brooke Alexx,1557,46,46,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/e16b9bd0d3f193880aff527ea16b482c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7451158,12
