nom,followers,popularity,genres,categorie,image_url,url_spotify,nb_albums,nb_releases_recentes
ENVŸ 444,716,6,french r&b,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb478b8d2e4ba30b2e7ce99499,https://open.spotify.com/artist/7aATaf49VFhdsJGNYOnrqb,18,8
Voleur2Voleur,25510,28,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebe2848e1a97fd5895ae8b3468,https://open.spotify.com/artist/7cn1vmWwo5EnYDjXVzmmSr,16,2
Tvslym,5290,26,french rap,Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5ebec9ab465c2943cfb680aa062,https://open.spotify.com/artist/7jPzAS2xqIxyKHhGHIfuyf,19,9
i300,10251,21,"french rap, drill",Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb8f82a2a7d14ea7f170d9090d,https://open.spotify.com/artist/5crOTgkcDtgMTCoatASEBs,33,9
HK La Paille,8674,8,"french r&b, french rap",Rap-HipHop-RnB,https://i.scdn.co/image/ab6761610000e5eb50013699fed1ac4052016dd3,https://open.spotify.com/artist/4NSdzXHjbwdR28akJRT9KY,13,0
Le V,846,2,"french rap, drill",Rap-HipHop-RnB,https://i.scdn.co/image/ab67616d0000b27358ccf5607ef119eea0d2bb5e,https://open.spotify.com/artist/3ixpW4Ayz5DVzrAVPvkTqW,6,0
Amaury,1372,37,"french pop, french indie pop",Pop,https://i.scdn.co/image/ab6761610000e5ebf44a76cd41ffae336047977a,https://open.spotify.com/artist/0C0OTAymY2bmqgYZ0WZCJI,14,6
Esmée,7107,40,"french pop, variété française",Pop,https://i.scdn.co/image/ab6761610000e5eb598cf6f1837685efe2b50071,https://open.spotify.com/artist/4ltaLmNRwdD98CtEsot497,9,6
Noé Preszow,36112,44,"french pop, variété française, chanson, french indie pop",Pop,https://i.scdn.co/image/ab6761610000e5ebb990e19bd9389c8e3bc4777d,https://open.spotify.com/artist/6CZhbpXpR3VJNQWFkwd2Ic,16,5
Zaoui,26328,42,"french pop, french indie pop, variété française, french house",Pop,https://i.scdn.co/image/ab6761610000e5eb221d64f00a5b1aa503028f01,https://open.spotify.com/artist/5nrmuhl0AXvSLeoZgB3Tmr,13,8
Vernis Rouge,36496,45,french pop,Pop,https://i.scdn.co/image/ab6761610000e5eb6707dda29387b59f8a05dbbf,https://open.spotify.com/artist/6Miu2EYSCD74K7VzDYostC,21,15
St Graal,28607,45,"french pop, french indie pop",Pop,https://i.scdn.co/image/ab6761610000e5ebd662a50685fa748ff5756970,https://open.spotify.com/artist/7Kgv8CorcAKsG4of90vA5I,13,7
Poppy Fusée,6137,25,french indie pop,Pop,https://i.scdn.co/image/ab6761610000e5ebbbf11b8220f09878973d52e7,https://open.spotify.com/artist/5IFUbcd4w9UlVpsMNfY4FT,13,3
Astral Bakers,4307,17,,Pop,https://i.scdn.co/image/ab6761610000e5eb72311d2ee09baca61137addd,https://open.spotify.com/artist/6VUpGE6ErMWwqZGepBWc0D,8,6
Haley James Scott,9723,27,,Pop,,https://open.spotify.com/artist/7y4JSWyptLDbIWn5LOhydr,0,0
Mary Bach,10577,6,,Pop,https://i.scdn.co/image/ab6761610000e5eb34af9bdbd98b2064ef28caa7,https://open.spotify.com/artist/7jru0ViqMSSyuFFvC9Aw01,10,6
Braeker,31087,40,,Pop,https://i.scdn.co/image/ab6761610000e5ebb2576a11ccd7bced4877075e,https://open.spotify.com/artist/7fGRdpiX855x7RBK8DjT1F,56,20
Divaa,728,14,,Pop,https://i.scdn.co/image/ab6761610000e5ebd20ff2a7b5ec84dafb52874b,https://open.spotify.com/artist/1IQ8u7rMzxSfpwPsxg4afU,3,3
Dolo Tonight,10020,28,,Pop,https://i.scdn.co/image/ab6761610000e5eba3e07ca1224588971fc3ea93,https://open.spotify.com/artist/3ED1AG2E67Epo3MBFVOFj9,20,5
TheFrenchKris,9084,39,"french pop, french indie pop",Pop,https://i.scdn.co/image/ab6761610000e5eb7d248add5e88e46ebb8d2a56,https://open.spotify.com/artist/3mMx6lCCOvQZheRBZ3CTQs,28,20
THÉA,36227,47,hyperpop,Pop,https://i.scdn.co/image/ab6761610000e5eb866b62d3d713cb4511599e9f,https://open.spotify.com/artist/6GGkEuZHoNpJsKYNZml2gL,15,8
Coline Rio,30114,41,"french pop, french indie pop, chanson",Pop,https://i.scdn.co/image/ab6761610000e5ebae08365690ce2e559c27276d,https://open.spotify.com/artist/0avwZ2v9jOgVLB1IfimwdA,24,10
ANAÏS MVA,34649,38,french pop,Pop,https://i.scdn.co/image/ab6761610000e5ebc07cbb4df2217aeb96835f5d,https://open.spotify.com/artist/2MBvn4Y3ugNmUlWp1W65QL,18,12
Ève,10648,39,"french pop, french indie pop",Pop,https://i.scdn.co/image/ab6761610000e5eb59ad674e23a0e468cff8fe90,https://open.spotify.com/artist/09X1kbjR9O2Cb3gdPvpgKG,16,14
Allan,16837,41,,Pop,https://i.scdn.co/image/ab6761610000e5eba05e3687d5969a411635651d,https://open.spotify.com/artist/7tJ1ZtOt4EOPyQnT8LE6rH,19,8
Rocket,1327,20,french rap,Pop,https://i.scdn.co/image/ab6761610000e5eb150b00b0e9123b91a5c2ac2c,https://open.spotify.com/artist/6HB56S5tXln4QbDVbnd3h6,22,11
Rocket Mike,1022,37,french indie pop,Pop,https://i.scdn.co/image/ab6761610000e5ebd85736c090fd607df92aaff5,https://open.spotify.com/artist/18ssEKS9fXX1nbMg7mAzaU,12,9
Strings From Paris,20465,50,,Pop,https://i.scdn.co/image/ab6761610000e5eb58675ab7562a4041979e9935,https://open.spotify.com/artist/4c520eahgQwzeJopRch4k4,28,21
Parish,11624,25,,Pop,https://i.scdn.co/image/ab6761610000e5ebc466470cfa393ab209ef9c7f,https://open.spotify.com/artist/6ivUbtNyjDbgw0PwCkHzTo,31,20
Candice Parise,2039,21,,Pop,https://i.scdn.co/image/ab67616d0000b27340a6b63819465ec619fa8737,https://open.spotify.com/artist/54XecBMigDK1bZ4bBo9dYR,1,0
Paris Kalpos,9189,42,,Pop,https://i.scdn.co/image/ab6761610000e5eb901894eb80c8b2e6126eff53,https://open.spotify.com/artist/63z0gOosInxV2a7J8UPDzM,49,28
Paris Petitjean,4373,31,,Pop,https://i.scdn.co/image/ab6761610000e5eb4ea521119155fd1f19c90759,https://open.spotify.com/artist/72tgvDZCJayys27ylPTM6K,4,0
Natalie Paris,2524,40,,Pop,https://i.scdn.co/image/ab67616d0000b273d9756cf1bed6d6149d6126c5,https://open.spotify.com/artist/4rNKsg7PLOeJY6EFH2sW2u,2,0
Marou Chenko,24501,42,pop urbaine,Pop,https://i.scdn.co/image/ab6761610000e5eb99078c5e2453085c34bc16d9,https://open.spotify.com/artist/24KPNVdpY6Sx0JaApiLOsr,26,10
lyon,740,9,"german indie, german indie pop",Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb6d55fe2e2907b7627cb9c28a,https://open.spotify.com/artist/0sMTCr1FCVncLt9NnSWf4G,12,12
Bilk,1829,33,pop urbaine,Pop,https://i.scdn.co/image/ab6761610000e5ebec371078e2cd0042d194f625,https://open.spotify.com/artist/5R45oNcDnRCz29ZXOiKeMZ,12,1
Gemen,9669,32,"new wave, french rap",Pop,https://i.scdn.co/image/ab6761610000e5eb31fadbac59bd579a4ac8b0f2,https://open.spotify.com/artist/38Ey7an6lpTlez98WKnAd2,41,18
Mortalla,13498,29,french rap,Pop,https://i.scdn.co/image/ab6761610000e5eb61bd402e61792bc6e23ec7d5,https://open.spotify.com/artist/7xVHj5WkiGCygNfzWbOVRD,23,16
Draviss,17582,35,french rap,Pop,https://i.scdn.co/image/ab6761610000e5eb8480557b61024d9c94181ad0,https://open.spotify.com/artist/3GzWhBfnYnIg373ftnyaqc,29,13
Lünik,3334,33,"shatta, kompa",Pop,https://i.scdn.co/image/ab6761610000e5eb2d39b0f9c21621f94abcb13e,https://open.spotify.com/artist/4VZHxzdkp2sUlZwWw8pG1D,18,9
Sansand,15293,39,"shatta, dancehall",Pop,https://i.scdn.co/image/ab6761610000e5eb81de4f76bf3189300cb27e79,https://open.spotify.com/artist/0MJlQlTR7mSGW1mmwm94PZ,23,18
Linema,3623,40,french rap,Pop,https://i.scdn.co/image/ab6761610000e5ebb8a208cb980392b346c7beec,https://open.spotify.com/artist/1JLLmatqNVWI9Ta5bIEvbl,5,2
PopKill,12223,33,,Pop,https://i.scdn.co/image/ab6761610000e5eb474aee038309876650316946,https://open.spotify.com/artist/0zcD72sViAieT1p9eBAW2e,12,4
Killen.,12758,42,stutter house,Pop,https://i.scdn.co/image/ab6761610000e5eb75625f9fbaf305fb8f8b52ab,https://open.spotify.com/artist/0faVSLrVTvEXkpSVBUQ3Wt,19,15
Killer Ochoa,1571,7,,Pop,https://i.scdn.co/image/ab6761610000e5eb3bc7444fe6d38337030c4543,https://open.spotify.com/artist/2mTXutKh7C9SNxsZET0Nw4,9,6
KillerB,1124,23,,Pop,https://i.scdn.co/image/ab6761610000e5ebdc05367fad66361cfbe595f7,https://open.spotify.com/artist/40V9FiVXsO9bAxg9XIKGks,10,5
Anna Lille,5695,32,norwegian pop,Pop,https://i.scdn.co/image/ab6761610000e5eb7df5f3cd3d9d3f48c153e6be,https://open.spotify.com/artist/4nwpfzpdL72UcfB0O3y6Gk,13,9
Phil,256,27,"dansk pop, dansk rap, dansktop",Pop,https://i.scdn.co/image/ab6761610000e5eb42c7bd7f2e7ab461c1f9061c,https://open.spotify.com/artist/3FDHZRQQME4R1BFXqGugLp,1,1
KILLI,15568,32,"shatta, dancehall",Pop,https://i.scdn.co/image/ab6761610000e5eb1e4af0e778f1a10b1ce900d0,https://open.spotify.com/artist/2VHuInTKPsBGsCDFn5WkxW,40,16
Nina Lili J,984,12,"french indie pop, french pop",Pop,https://i.scdn.co/image/ab6761610000e5eb1ac07a7e4c618ff5dadee749,https://open.spotify.com/artist/4pFzPeaxtoh7hF3XOXKicA,5,1
Lili Poli,206,14,"french pop, french indie pop",Pop,https://i.scdn.co/image/ab6761610000e5ebda2cfe07f507c9538899b25f,https://open.spotify.com/artist/0hSW0pdwbtPmPaJTOlBz8a,2,1
TKKF,20572,43,hyperpop,Pop,https://i.scdn.co/image/ab6761610000e5eb320f66192c59fed04a7e8c01,https://open.spotify.com/artist/2UkuW3yyd5zeKnx4hVz6No,28,28
L.I,423,2,,Pop,https://i.scdn.co/image/ab6761610000e5ebf33c835b0de3907615de6eaa,https://open.spotify.com/artist/44HlnQO5S78GI8dZFHpfxv,20,4
Neaj,2508,33,"rap ivoire, afrobeats, kompa",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb9b825290aa7baa4584aca85a,https://open.spotify.com/artist/0eFmnuvX7ZDCsnOesNifzb,20,12
King Luca,7712,27,bikutsi,Afrobeat-Amapiano,https://i.scdn.co/image/ab67616d0000b2739580f1a036c50f167121e693,https://open.spotify.com/artist/1DEN3iWZL55rYkQCXVwkLz,7,7
Scopido,414,16,"christian hip hop, rap chrétien, afrogospel, christian r&b",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebe2b709629fa492e035dc4502,https://open.spotify.com/artist/2ow2JX9POxbX47g2hQ0Vae,18,17
Djeneva,548,3,french r&b,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb8619aac02edd437f2a156025,https://open.spotify.com/artist/74Bk9HuRAbkzv775XaTS2E,12,5
RECSOUND,223,7,french r&b,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebbc4b334f311b387ba12f5168,https://open.spotify.com/artist/56ohZgEezvtb7u2LAx2jpC,12,1
Doosko Niafo,4909,29,ndombolo,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb0946075770a65957e8fe60a1,https://open.spotify.com/artist/3j5vom9KtuBUImiFXCOTP0,10,3
Bruzer,4240,30,"ndombolo, french r&b",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb6e3c061fe2a89bcb27566b7e,https://open.spotify.com/artist/1U2Bzt0bhkqHJj7L1WQdnB,15,7
Dounia Jari,5573,28,,Afrobeat-Amapiano,https://i.scdn.co/image/ab67616d0000b2731cbd766f29f9cc4076a6dda9,https://open.spotify.com/artist/2wGEnSqp6ZXg2LWGZF7mnQ,2,1
Dk2fois,22457,36,"ndombolo, french r&b",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebdaf6a2ee641b2f9644cfea39,https://open.spotify.com/artist/3532P4f6wikwfG2uvxXRnQ,16,12
Harley,20104,35,"french rap, rap ivoire",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebd18495bb66c1df80a95f1947,https://open.spotify.com/artist/1w8f71fNCVvZtiz4DLd7N5,43,16
Boumidjal X,1956,36,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb39d0820ba70982019c6d3c4c,https://open.spotify.com/artist/3i2AdhSP4YeSYY1m5JoUnK,8,7
Danilo,8198,41,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb6062aca4162e4e77c5729d32,https://open.spotify.com/artist/0nztDFQzc7SwCIGZnvDIJ7,7,6
wilsko,15631,39,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb59d49011749205cca9026e9b,https://open.spotify.com/artist/1d38UPGn8PJ9XekumcIBha,14,8
XVI,3938,46,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb11806d96f5bf957b1ae35d5c,https://open.spotify.com/artist/0utiBmutysHdb0zXFCLMT2,3,3
Hulk,33576,41,"ndombolo, afrobeats, french r&b, coupé décalé, afrobeat, kompa",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb2d86c068461dffccfb84bf50,https://open.spotify.com/artist/2D2Wm1oAJrDRzXVzxkyBOE,34,20
France Mpundu,2222,13,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb9e4e38c8ec195cb00f296a0c,https://open.spotify.com/artist/3H7eNFfmHDrZoHoTfDJyGE,4,3
Shayne,29447,42,french rap,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb72a4c604ef3d67dd954dd6cd,https://open.spotify.com/artist/1DX6FDD9VMN2eJCmeFVbHi,14,11
Onset Music Group,19732,48,afro soul,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebd02e34061f3ab5575048a592,https://open.spotify.com/artist/191W2veGxkx4OXrhyN89RI,16,13
Amapiano,2200,0,,Afrobeat-Amapiano,https://i.scdn.co/image/ab67616d0000b27301cfe58cd537d48c6c32fa09,https://open.spotify.com/artist/3o8EDZpDQR08SEy89J3C6X,1,0
SLK,30571,37,"french rap, pop urbaine",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebdf8e4eec11a77e7be79a6952,https://open.spotify.com/artist/6CBm5KPNnurK4hFutVDIpz,31,4
Fouzia,5674,35,,Afrobeat-Amapiano,https://i.scdn.co/image/ab67616d0000b273c4d635e3cf91cb726058e2e9,https://open.spotify.com/artist/2k0TTdszNNaFtbS7XdReiF,39,39
Kamelon Officiel,14451,47,shatta,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebd61028ce6a197a39fd8b9dbe,https://open.spotify.com/artist/0k3C7u1fCchhNMHbcBy9xN,11,9
K-Rosif,8827,40,shatta,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebec615ab0e7b6b80ce9e857a0,https://open.spotify.com/artist/5gFPNO9iQl6MI5vUawFGcV,26,12
Foxii,1228,38,shatta,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebc1d9f3d3565728b2d5612307,https://open.spotify.com/artist/5nU3O7mV2w9OiOxQFzlHEv,31,30
Lé Will & Deuspi,23274,39,"shatta, kompa",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eba357851a9e4ea43995e44d2a,https://open.spotify.com/artist/1DaLT7Mgy04h833FKXKGO0,18,9
Zouka,3362,38,"zouk, kompa, kizomba",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb16a9c31b1f11294c90fb7200,https://open.spotify.com/artist/21N9iz0cavLJXPL1v7Y2pJ,34,34
John Alenca,1398,21,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebf2925b7b09891298a23b1676,https://open.spotify.com/artist/57H433bibChwiap8GjXH34,34,22
Cynthia Brown,241,2,,Afrobeat-Amapiano,,https://open.spotify.com/artist/33fN5sNaeAMrC59jertQJO,0,0
Mélanie Roux,1020,7,pop urbaine,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebafd9e1104a31cda0e3cabbf9,https://open.spotify.com/artist/3GJgDsezyvycYCtVGZakzW,3,0
BB Model,1144,38,coupé décalé,Afrobeat-Amapiano,,https://open.spotify.com/artist/23iD8oDOAADt26UUDAy047,0,0
LAGOS IN PARIS,3916,36,"alté, 3 step",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb5552a3cc59dfbcf189bfaf83,https://open.spotify.com/artist/2VaCLjX4lfeTILde1uhzMe,8,8
Afro Paradise,310,24,afro house,Afrobeat-Amapiano,https://i.scdn.co/image/ab67616d0000b2735c6134d3f53b1242fcf987b1,https://open.spotify.com/artist/3ol5cavHSs5SAXmXyyqYfz,12,12
Nana Paris,1195,23,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb5579f12f9004581b7838f7f8,https://open.spotify.com/artist/15hVFys3FPHJewxXkZUDsr,14,14
Ivon Paris,796,9,"kizomba, zouk",Afrobeat-Amapiano,,https://open.spotify.com/artist/6JIyTf7uDW0lSVgaHIM6at,0,0
parisplacid,299,16,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb57f8ac0b8656d4ef509304bf,https://open.spotify.com/artist/1G8rdmu6UpkFFmIn5GwkOK,24,7
Parish Records,122,1,"lovers rock, riddim",Afrobeat-Amapiano,https://i.scdn.co/image/ab67616d0000b2731282fdbea8862693a68a4dd0,https://open.spotify.com/artist/11sGkXdWNQ36Rd3Pzh672d,7,5
Ksos 2 Marseille,1840,7,coupé décalé,Afrobeat-Amapiano,,https://open.spotify.com/artist/2zdlou6LobB4pQUKd49h5Q,0,0
Pato,22918,48,french rap,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb1deb99261ba53ee669fa7669,https://open.spotify.com/artist/2Zat3kOf8SQYHkKoeNpWWZ,13,8
Afro Queen,3329,58,afro house,Afrobeat-Amapiano,https://i.scdn.co/image/ab67616d0000b273eb2607ddd472fda29a59909c,https://open.spotify.com/artist/0iQaClnw8ysyL24QKIeFuT,165,50
Hiro Lyon,949,18,"afrogospel, gospel",Afrobeat-Amapiano,https://i.scdn.co/image/ab67616d0000b2731bee1d4a22671c0be4297a64,https://open.spotify.com/artist/2KoUu8kPi8vuUcSc6MatNX,12,8
Many Santana,13824,29,french rap,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb1fc72a75f7af108cdc0aac9b,https://open.spotify.com/artist/3rCZ4fFIVhGxQHg3UwizcJ,16,8
Afro Lofi Guy,9059,42,"afro soul, afrobeats",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb5323a4c1b9276bdbf8f77259,https://open.spotify.com/artist/4mmQa4fTJmJw06Jjw9IIVS,51,50
Afro Connexion,2634,33,"kizomba, zouk",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb5919471e71ed36610f9f1526,https://open.spotify.com/artist/0JruE4kOBZvm512ggXVwkD,31,22
Afro LoFi,5044,30,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebaf180d6ffe8d4a96c10ad36b,https://open.spotify.com/artist/3chNkr7AQdYg8k0TGEYAXU,42,31
YSN,4676,45,"shatta, zouk, kompa",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb9792d40350110255a1fd0c94,https://open.spotify.com/artist/2JxvmvS4bijkOfkIrZcK0Q,29,25
Ginton,22447,55,afro house,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb3861638bf4321c1d86ef8e34,https://open.spotify.com/artist/4Fx9JQTrRogacwiF4Drhoy,34,24
Aspen Lyon,1596,4,afro house,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb9e54c22a7a5942cde8cb8fdd,https://open.spotify.com/artist/33r2MHcVb6OP9DDjqYXD5Y,3,2
Kelly Lyon,1317,14,"afrogospel, gospel",Afrobeat-Amapiano,https://i.scdn.co/image/ab67616d0000b27341f29ae56843bcb574819447,https://open.spotify.com/artist/4ifitpTpp7bzrEyxkHuFmj,5,1
Andres Lion,213,16,"guaracha, exotica",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebaa35c97838c70c571aacfd7a,https://open.spotify.com/artist/5ZmrAJnhksLdvY3sRXL7VE,12,12
Lyon OL,393,6,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebcff7e9b2fbc7baa15b4e5843,https://open.spotify.com/artist/54b7hVHxsvkcerdfaiRtjA,7,7
Lyonsus,302,4,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebd6d5eb153b6f7e7847859d5b,https://open.spotify.com/artist/4Mwc4uv9W5IhxpMjtmhXIp,3,0
GAZY MP,20069,31,french rap,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb1e60c549cd8496ce3b798181,https://open.spotify.com/artist/5CWqAxPyMw1opbJyhvs6YO,26,5
Le Rain-T,6239,26,french rap,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb312b78225c7673bd0faa9f0b,https://open.spotify.com/artist/436LYXLKpr9NVSiKZHeU3k,35,4
Marjinal,1984,29,"french r&b, french rap, pop urbaine",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb2dd59c2d7145702a9f160742,https://open.spotify.com/artist/2kw3kVYH86s8K0O4Pebofm,15,8
M87,1094,22,french rap,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb1e335c6d9bd83aebeaabde1a,https://open.spotify.com/artist/6cnRzKdsrVOB60CQDoEWYc,7,7
Afios,5031,40,french r&b,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb8c17696608951538a9d10764,https://open.spotify.com/artist/72JdiplJRSQimk2zqHnBUZ,10,9
Stony Stone,22086,43,french rap,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebe608e01f3c5df70196acfd1b,https://open.spotify.com/artist/39eNWcMW3ts3zXEQQ34jgR,40,16
Rever,26861,41,french rap,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb330a7f5ee59e230693a8471e,https://open.spotify.com/artist/76BgGr8Oq2d63hustF8FPy,20,10
Foda C,7091,38,french rap,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb1a21c8b6fcc5811bb6aa29fc,https://open.spotify.com/artist/3IG4wXzUoG2sb1895LQZIl,0,0
oliver.,1330,28,afro house,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb72c0e9cd6ae8ed084494c90e,https://open.spotify.com/artist/46HcgmpPddfKZNUavHq8cx,18,11
Black Crystal,431,12,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb90f22da77a0d341deaa65936,https://open.spotify.com/artist/0ycesuZYfq0EHH0n32mGOy,4,0
Atthida,160,16,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb5f8d0c1c12383c8e0b8c2110,https://open.spotify.com/artist/4EbnX1nj6cL5OW0nnFUNoE,2,1
M Dutcha,235,3,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebde7a0bf85072f532d54968c3,https://open.spotify.com/artist/4CN697ObCTpVVqcEMemsvE,21,8
Maesic,26783,57,afro house,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb41215b4c213706e495b45c1e,https://open.spotify.com/artist/1GO0BdzMo0I4HNHfbaLbKZ,59,21
HANÎ,1178,36,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebf60447570cb4c4131440b622,https://open.spotify.com/artist/1M56F5uqrk6uA42Gmy6Vqv,2,0
Mont Rouge,24150,38,"afro house, melodic house, afro tech",Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebfb778951e2b03a2f295b7322,https://open.spotify.com/artist/29Spoit35xez115MTLfMB4,16,13
Noir Glacé,3455,48,afro house,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb757e0193699647908c8c9df5,https://open.spotify.com/artist/6Ri4FuRv8fj3t0yRM2X0cE,92,50
RHUM G,6791,43,afro house,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebbe6b1531b602a8dfc2e03ff5,https://open.spotify.com/artist/04ujR8mizyQZjciXFR9XVW,4,2
SubLife,3372,38,afro house,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb75e6c6714c720c921e9294d2,https://open.spotify.com/artist/6PZjd0IGgGy8f1kVfKp7sc,65,50
Stevo Atambire,9216,48,afro house,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb5f6bcd033585b19feced5b06,https://open.spotify.com/artist/6gbEfMzGr0anNu4sKlXZye,34,20
LeadbacK,4710,33,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebb12b924807e298f2c7abe133,https://open.spotify.com/artist/6vwkbB0B8YKazNrN4QNozo,81,47
Afro Moombattack,407,21,shatta,Afrobeat-Amapiano,https://i.scdn.co/image/ab67616d0000b27332d3df52d0677f3e693fc94a,https://open.spotify.com/artist/0buRzy2mdvzIN356nhsnsO,7,4
AZKA,8265,35,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebb81102750368323d97f50972,https://open.spotify.com/artist/20cVY12kekiJOzONmGOfyx,15,14
TSV,6825,38,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eba69dfae4f13fb85ea90d12cc,https://open.spotify.com/artist/1IqjRPbYDT5KpRy0VPweJF,21,21
Awoga,1884,27,dub,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebae039c501d78e22dffaa7af3,https://open.spotify.com/artist/5rgixBBWuh7QiumR2X9E0k,8,4
PalaisVert,3796,32,afro house,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5ebe60eaa7add34034e7c8052d1,https://open.spotify.com/artist/0zkOPDBgnhSOmItLnCD03s,22,9
Ismatricule,11554,36,,Afrobeat-Amapiano,https://i.scdn.co/image/ab6761610000e5eb5b248d30892184f8737ee240,https://open.spotify.com/artist/6ExdAuFeWUhDhSNLMCDrYd,72,50
WEB,16527,39,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb5f9d1e9c381a140cb57ef42d,https://open.spotify.com/artist/0vpkGPve4zar394BIrZOGh,11,6
L'Ordre Des Aventuriers,1575,28,medieval,Rock-Metal,https://i.scdn.co/image/ab67616d0000b2735dda457da477c6a7072f6a9e,https://open.spotify.com/artist/1nn9NQhtKG0AfAjV5ZX8l4,35,35
Revnoir,29588,34,metalcore,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb2a0f77876db23a312580883b,https://open.spotify.com/artist/6Jnxg5O26hXfwfbRSMzVuB,12,8
ASHEN,17562,29,"metalcore, djent, progressive metal",Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb440813784eec652b57eb513b,https://open.spotify.com/artist/0ussJndMOAWWfaUtXSttFU,13,5
Charles Ludig,1515,29,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eba62d241f972d9d02ee36785c,https://open.spotify.com/artist/0hO9TrLGquZn6cxbNqgpGl,7,4
